,track_id,track_name,artist_name,instrumentalness,key,speechiness,kmeans
1613,29uWfSrklmIxzRIqFFK9jj,Self,Khalid,0.759,1.0,0.333,2
1614,1Pz3QmQFBFuI60rxCQBeW6,Kills You Slowly,The Chainsmokers,0.0,1.0,0.0554,2
1615,6tsOcBnaKgzK22yEiqRh8P,MONOPOLY (with Victoria Monét),Ariana Grande,3.14e-05,0.0,0.378,2
1616,3VHrwffnUZFb7FidvPV3OA,Kill This Love,BLACKPINK,0.00175,2.0,0.237,2
1617,1TaQciB8qqRZ9fxWGhS65X,Don't Know What To Do,BLACKPINK,0.0,6.0,0.049,3
1618,5R0cvR5BMFkLomChhmcCzr,Kick It,BLACKPINK,0.0,1.0,0.0445,2
1619,32107DdzIGbVs9Pi54MuRS,Hope Not,BLACKPINK,0.0,4.0,0.0267,1
1620,7tXQdx76iQVFeaBGDzXpZ2,DDU-DU DDU-DU - Remix,BLACKPINK,7.75e-05,11.0,0.0734,0
1621,6TqXcAFInzjp0bODyvrWEq,Talk (feat. Disclosure),Khalid,0.0,0.0,0.127,2
1622,09oZ9eXQ2fo6YDrPzJqAoP,Outta My Head (with John Mayer),Khalid,0.000274,0.0,0.0316,2
1623,696Y3Jx3k4Rjsw8gm2q4l4,Close To Me - Red Velvet Remix,Ellie Goulding,0.0,1.0,0.0411,2
1624,1E6DEDWDKHoOW0fcFuDghV,Don't Pretend (feat. SAFE),Khalid,0.00551,11.0,0.0815,0
1625,24ngpWhBOxKJtIPnzSNX8c,Huling Sandali (Tayo Sa Huling Buwan Ng Taon Official Soundtrack),December Avenue,1.51e-06,4.0,0.0293,1
1626,6u7jPi22kF8CTQ3rb9DHE7,Old Town Road (feat. Billy Ray Cyrus) - Remix,Lil Nas X,0.0,6.0,0.102,3
1627,3QmolSZqjjLksTUvZJ6pPS,Cool,Jonas Brothers,0.0,0.0,0.0458,2
1628,06Pvy98db25O7wlfFFFIRM,Bon Bon Chocolat,EVERGLOW,0.0,6.0,0.0613,3
1629,6nDKrPlXdpomGBgAlO7UdP,SOS,Avicii,0.0,5.0,0.0715,1
1630,5KawlOMHjWeUjQtnuRs22c,Boy With Luv (feat. Halsey),BTS,0.0,11.0,0.0965,0
1631,5hnbE5BF2e8BCk9OMR1UVC,Mikrokosmos,BTS,0.0,8.0,0.114,3
1632,6KUE0HSSudAp9AOycaF6SH,Make It Right,BTS,0.0,7.0,0.444,3
1633,7lthOBXNue2IvedLRfkod8,HOME,BTS,0.0,7.0,0.0429,3
1634,0eeeyCAGnGZInPtpkdYiPa,Jamais Vu,BTS,0.0,8.0,0.0428,3
1635,6JdS5rJvJaRA7B1tcm7kxZ,Dionysus,BTS,0.0,7.0,0.107,3
1636,2isSdmQfVv32j2haL6hk9x,Intro : Persona,BTS,0.0,9.0,0.342,0
1637,2KoWHNtJrbE0WxWfQjYjyu,Urong Sulong,Alisson Shore,7.61e-06,2.0,0.0802,2
1638,4PkIDTPGedm0enzdvilLNd,Sixteen,Ellie Goulding,0.0,8.0,0.136,3
1639,1NJcg626wLln4pGHpiV7mf,lovely,Billie Eilish,0.0,4.0,0.0333,1
1640,2S1LebN6AXXQqJolBxlWgO,Earth,Lil Dicky,0.0,2.0,0.05,2
1641,35RDmXJ59YYGNlv1KfTGsP,Power is Power,SZA,0.0,4.0,0.0641,1
1642,2FXd6kKCtBIc6UfN1gH1pA,FANCY,TWICE,0.0,5.0,0.045,1
1643,3y3brCCecHC3Db18aIOnny,"Carry On (from the Original Motion Picture ""POKÉMON Detective Pikachu"")",Kygo,0.000116,9.0,0.079,0
1644,045vckAeaQEbJ3vmatyBWt,STUCK IN MY HEAD,TWICE,0.0,0.0,0.131,2
1645,4NSW0Km5ZG60L8FthUebPJ,What I Like About You (feat. Theresa Rex),Jonas Blue,6.16e-06,1.0,0.05,2
1646,4M0eE7cZ9lx4ygXSSbfAtp,GIRLS LIKE US,TWICE,0.0,5.0,0.0783,1
1647,1a0Mg4XPdt4EKsUz5beRZY,okay,LANY,2.88e-06,8.0,0.214,3
1648,4Sib57MmYGJzSvkW84jTwh,ME! (feat. Brendon Urie of Panic! At The Disco),Taylor Swift,0.0,0.0,0.0702,2
1649,4SHhui9S7lFYGHXikfneGo,Drugs & The Internet,Lauv,1.06e-05,2.0,0.133,2
1650,4Q8aDd3H6LF8t4eY7So9O8,Light It Up (with Tyga & Chris Brown),Marshmello,1.53e-06,11.0,0.071,0
1651,4WzhjxvLP95y7AMDy0Atwb,Out Of Love,Alessia Cara,0.0,7.0,0.0339,3
1652,4cbdPT6uaBOgOQe3fLMofl,Power is Power (feat. The Weeknd & Travis Scott),SZA,0.0,4.0,0.0641,1
1653,6LsAAHotRLMOHfCsSfYCsz,If I Can't Have You,Shawn Mendes,0.0,2.0,0.0602,2
1654,7178ubXeY1sFOqdNkKrUwb,Pagtingin,Ben&Ben,0.0,2.0,0.0253,2
1655,7DUmSBR4QzlTdlsIVo62ra,Araw-Araw,Ben&Ben,0.0,11.0,0.0295,0
1656,1tNJrcVe6gwLEiZCtprs1u,3 Nights,Dominic Fike,0.0,7.0,0.0897,3
1657,0Lw6aQcBFWTQ9m4MSwwwes,Homicide,Logic,0.0,10.0,0.398,0
1658,3vGkyQlCw8LklNip0ZUELC,Nobela,Join The Club,0.0,8.0,0.027,3
1659,5qmq61DAAOUaW8AUo8xKhh,Truth Hurts,Lizzo,0.0,4.0,0.114,1
1660,7Feaw9WAEREY0DUOSXJLOM,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),Martin Garrix,1.23e-05,5.0,0.0566,1
1661,1iWHabUgUuuKLBa0TzTHfk,"A Whole New World (End Title) - From ""Aladdin""",ZAYN,0.0,2.0,0.0319,2
1662,3HVWdVOQ0ZA45FuZGSfvns,I Don't Care (with Justin Bieber),Ed Sheeran,0.0,6.0,0.0442,3
1663,2MuMD298IpYqKF367wegUd,Homicide (feat. Eminem),Logic,0.0,10.0,0.398,0
1664,5dE2M9Q15O1JMeOODNNgIm,"Bat Ngayon?, Pt.1",CLR,0.000173,9.0,0.0985,0
1665,15xWRPHQMeqgdkGzInx3PY,Falling Like The Stars,James Arthur,1.45e-06,6.0,0.0352,3
1666,5MvLsT03RBp67RLoeISCdl,Do You Mean (feat. Ty Dolla $ign & bülow),The Chainsmokers,0.0,11.0,0.0394,0
1667,2kRjoaqiyeS0Faus5wKztH,Ikaw Lang,Kiyo,1.64e-05,7.0,0.0714,3
1668,2EhvCzRw0C7anZHsj284oX,AH YEAH - KR Ver.,WINNER,0.0,7.0,0.0387,3
1669,33NwLcrJHLbENMoDeAPUNi,Bagong Umaga,Agsunta,0.0,10.0,0.0256,0
1670,340UVheS8z3ncW9TTUhAbc,Nightmare,Halsey,0.0,9.0,0.0734,0
1671,0BnTBAGmr9FtYwkZrwKhwS,Just Us (feat. SZA),DJ Khaled,0.0,9.0,0.147,0
1672,5hVghJ4KaYES3BFUATCYn0,EARFQUAKE,"Tyler, The Creator",5.98e-06,9.0,0.0685,0
1673,0mjAU3yKR1QnXnHtjGJqTM,Rescue Me,OneRepublic,0.0,7.0,0.0433,3
1674,3tWw8jEXsPeZh7zZoidKuh,"A Whole New World - From ""Aladdin""",Darren Espanto,0.0,9.0,0.0293,0
1675,3EludUFeAoJAwSixWGG5Wg,Wrong,Luh Kel,0.0,0.0,0.0423,2
1676,543bCW2ruMPmxUBWirQ3MR,Cross Me (feat. Chance the Rapper & PnB Rock),Ed Sheeran,0.0,4.0,0.12,1
1677,4tNXntkAzQ5A2dfYRYGIIQ,Easier,5 Seconds of Summer,0.0,5.0,0.221,1
1678,5viFjDGTnrApmUY5c8qkfw,A Whole New World,Mena Massoud,0.0,0.0,0.034,2
1679,0itJunKndBvlOEyyzl070I,Speechless (Full),Naomi Scott,0.0,6.0,0.0342,3
1680,4OwUJTpSipz37Aycg109fi,"A Whole New World - From ""Aladdin"" / Soundtrack Version",Alan Menken,1.29e-06,0.0,0.0319,2
1681,6aoGtdWXBkYQ2O2wnyIz2x,Not Ok,Kygo,2.07e-06,11.0,0.0372,0
1682,7DcvwMAiqKJQD1rrdfxSDx,The London (feat. J. Cole & Travis Scott),Young Thug,0.0,4.0,0.147,1
1683,5PYQUBXc7NYeI1obMKSJK0,Never Really Over,Katy Perry,0.0,8.0,0.0602,3
1684,1HpzOCZbNWzxvvXfSGtSrX,Find U Again (feat. Camila Cabello),Mark Ronson,3e-06,8.0,0.0316,3
1685,4a5zacCsHLtMC2mcxkqWwn,Sad Forever,Lauv,0.0,5.0,0.104,1
1686,0lhZsFfTpITnjK5q8lrDLR,NO ONE,LeeHi,0.0,11.0,0.0427,0
1687,2WyRfGeHo97VC5mP1BBSzr,Mother's Daughter,Miley Cyrus,0.00169,1.0,0.0594,2
1688,05CwHjIk71RXVU40boRMnR,Call You Mine (feat. Bebe Rexha),The Chainsmokers,0.0,7.0,0.0289,3
1689,1Pt2STlAgfB1CiEV8mf3CN,Prince Ali,Will Smith,0.0,10.0,0.104,0
1690,3E7dfMvvCLUddWissuqMwr,Party In The U.S.A.,Miley Cyrus,0.000115,10.0,0.042,0
1691,6dPyzkyZwoj9LqjQXOFdVv,Press,Cardi B,5.68e-06,1.0,0.305,2
1692,5tmu5pAFHkUSl8Fo8ncyA4,CIVIL WAR - Bonus,Russ,0.0,7.0,0.259,3
1693,468iB1VWvEy9ln8M9zdde6,Tayo Na Lang Dalawa,Mayonnaise,0.00232,1.0,0.0331,2
1694,4c1WgUnHXq2LEncGHKgj1I,Dream Glow (BTS World Original Soundtrack) - Pt. 1,BTS,0.0,0.0,0.0519,2
1695,2x0RZdkZcD8QRI53XT4GI5,SOS (feat. Aloe Blacc),Avicii,0.0,5.0,0.0715,1
1696,0DiDStADDVh3SvAsoJAFMk,Only Human,Jonas Brothers,0.0,0.0,0.0722,2
1697,7FEwp8BavoEVE3AnxJDchc,No Guidance (feat. Drake),Chris Brown,0.0,1.0,0.151,2
1698,14BG5B1EJSCyNpZt096xXc,"Patawad, Paalam",Moira Dela Torre,1.01e-05,2.0,0.0318,2
1699,29fRTIKsJhLUJoldM89GZS,You Need To Calm Down,Taylor Swift,0.0,2.0,0.0505,2
1700,5XkyZyKMdFungjDb9cUKc3,A Brand New Day (BTS World Original Soundtrack) [Pt. 2],BTS,0.000236,8.0,0.0571,3
1701,3xaugmCyXrVkrDTXbFkMW3,Sanctuary,Joji,0.000275,1.0,0.128,2
1702,3jsWXhE5NuPWQ4IHplv2zt,BIRTHDAY,JEON SOMI,9.96e-06,7.0,0.109,3
1703,5ry2OE6R2zPQFDO85XkgRb,Money In The Grave (Drake ft. Rick Ross),Drake,0.0,10.0,0.046,0
1704,2JoIjuzRplpYGvvLpSW2on,Sad Song (feat. TINI),Alesso,0.0,0.0,0.0361,2
1705,0GUbhhI5fRx7BlqlqlhjuB,Zimzalabim,Red Velvet,2.22e-05,5.0,0.179,1
1706,0TK2YIli7K1leLovkQiNik,Señorita,Shawn Mendes,0.0,9.0,0.0287,0
1707,70sKIAQgaVN2zWEEyOpyMZ,All Night (BTS World Original Soundtrack) [Pt. 3],BTS,0.0,5.0,0.121,1
1708,1bBDyj7kZdMOAMX3czsWFg,Tagpuan - Duet Version,Moira Dela Torre,0.00052,8.0,0.0314,3
1709,6fTt0CH2t0mdeB2N9XFG5r,Panini,Lil Nas X,0.0,5.0,0.0752,1
1710,4hPpVbbakQNv8YTHYaOJP4,One Thing Right,Marshmello,0.0,4.0,0.045,1
1711,6moU77g9RQyMzHNuKEaQKq,It's You,Ali Gatie,0.0,11.0,0.0287,0
1712,0qc4QlcCxVTGyShurEv1UU,Post Malone (feat. RANI),Sam Feldt,0.0,7.0,0.122,3
1713,3M9Apu4OZfylLTFKvgEtKa,Ritual,Tiësto,0.0,3.0,0.0552,1
1714,6TbDpqKCksZNJjriFhPum8,Could I Love You Any More (feat. Jason Mraz),Reneé Dominique,0.0,11.0,0.0386,0
1715,6lfxq3CG4xtTiEg7opyCyx,Can't Help Falling In Love,Kina Grannis,7.07e-05,0.0,0.0363,2
1716,0Iu5xWN9wtWHp5daIj0Mjb,'Di Lahat,Donnalyn,0.0219,6.0,0.0428,3
1717,4evmHXcjt3bTUHD1cvny97,Beautiful People (feat. Khalid),Ed Sheeran,0.0,5.0,0.187,1
1718,5EgYDyMDCi8X0zDydTF7Rb,Heartbeat (BTS World Original Soundtrack),BTS,0.0,5.0,0.05,1
1719,7ILEWkpfdK6AjH2D7jppWk,Don't Check On Me (feat. Justin Bieber & Ink),Chris Brown,0.0,7.0,0.0333,3
1720,2fhePAlCSsJplwkjqMYpVm,LOVE AGAIN,Daniel Caesar,2.57e-06,5.0,0.0918,1
1721,6oJ6le65B3SEqPwMRNXWjY,Higher Love,Kygo,5.71e-06,8.0,0.0324,3
1722,56JyMaElW79S7TDWh1Zw1m,On A Roll,Ashley O,0.0,5.0,0.0906,1
1723,4ak7xjvBeBOcJGWFDX9w5n,Rodeo,Lil Nas X,6.98e-05,9.0,0.0324,0
1724,44vXWYTcdrejrIQZEoHzl8,Lights,BTS,0.0,5.0,0.0302,1
1725,6kls8cSlUyHW2BUOkDJIZE,Hate Me (with Juice WRLD),Ellie Goulding,0.0,8.0,0.0507,3
1726,5ug4vqGZ3eisGhY1IsziNX,Best Part of Me (feat. YEBBA),Ed Sheeran,9.3e-06,2.0,0.0318,2
1727,6vBdBCoOhKHiYDDOcorfNo,Goodbyes (Feat. Young Thug),Post Malone,0.0,5.0,0.0745,1
1728,2gTdDMpNxIRFSiu7HutMCg,I Think I'm OKAY (with YUNGBLUD & Travis Barker),Machine Gun Kelly,0.0,7.0,0.0379,3
1729,6EbduYTr62sSzvl36wWiFM,BLOW (with Chris Stapleton & Bruno Mars),Ed Sheeran,0.0115,1.0,0.0401,2
1730,4TBtGrMgUYH7D5Tf5HLvyz,Let's Do It Again,J Boog,0.0,0.0,0.211,2
1731,5dW1VZPcFqB4n0P08rGDgm,The Git Up,Blanco Brown,0.0,9.0,0.109,0
1732,1TU0pwihuwk0RkgwHtuy71,Walwal,VVS Collective,5.38e-06,5.0,0.0421,1
1733,3yNZ5r3LKfdmjoS3gkhUCT,bad guy (with Justin Bieber),Billie Eilish,0.33,0.0,0.295,2
1734,4vUmTMuQqjdnvlZmAH61Qk,South of the Border (feat. Camila Cabello & Cardi B),Ed Sheeran,0.0,9.0,0.0825,0
1735,1DhRbox3xkceP64k3JeYfW,Antisocial (with Travis Scott),Ed Sheeran,0.0,5.0,0.0495,1
1736,1zSKtBze2IReYU44W0lDzd,Can You Feel the Love Tonight,Beyoncé,0.0,5.0,0.0385,1
1737,0AtP8EkGPn6SwxKDaUuXec,Remember The Name (feat. Eminem & 50 Cent),Ed Sheeran,0.0,11.0,0.184,0
1738,1tC5WMSlsGDFfqnrquB1ty,"SPIRIT - From Disney's ""The Lion King""",Beyoncé,0.0,10.0,0.039,0
1739,1AI7UPw3fgwAFkvAlZWhE0,Take Me Back to London (feat. Stormzy),Ed Sheeran,0.0,8.0,0.216,3
1740,5T03itPFOPGGkvVPvPiyla,Put It All on Me (feat. Ella Mai),Ed Sheeran,0.0,7.0,0.0479,3
1741,39fwy7Q1spclVNFeu64lgd,Walang Gana,King Badger,0.0,8.0,0.0743,3
1742,6jmZlyf9DxcIoRrjw02YXm,Old Town Road - Remix,Lil Nas X,0.0,6.0,0.226,3
1743,5DuSzOxHDi1qZycpzIWyhO,I Love You 3000,Stephanie Poetri,0.0,6.0,0.0396,3
1744,5d1rmWWF1725tnYjq6rMDB,Way To Break My Heart (feat. Skrillex),Ed Sheeran,3.45e-06,1.0,0.159,2
1745,6b2RcmUt1g9N9mQ3CbjX2Y,How Do You Sleep?,Sam Smith,0.0,1.0,0.0925,2
1746,4R9ATNRRl1uth17i5qDCc0,I.F.L.Y.,Bazzi,0.0,2.0,0.0385,2
1747,7oqftogUN82Q7VNy2TmTJW,MOOD 4 EVA (feat. Oumou Sangaré),Beyoncé,0.0,7.0,0.374,3
1748,3DVnV3LELIUSvrzbofWdMM,Andiyan,John Roa,5.36e-06,5.0,0.0395,1
1749,5RgBnDtHKFHgtVdqabjGE3,Harder (with Bebe Rexha),Jax Jones,0.0,5.0,0.0729,1
1750,51Fjme0JiitpyXKuyQiCDo,Lalala,Y2K,0.0,2.0,0.0846,2
1751,3Y7MHz19qCg1Pkxridtu1k,The Archer,Taylor Swift,0.00556,0.0,0.0407,2
1752,6woeVu3fVMflqen1t4N6pg,Old Town Road (feat. RM of BTS) - Seoul Town Road Remix,Lil Nas X,0.0,1.0,0.154,2
1753,6wo37KVqFJhtuxPTpLCcfe,Takeaway (feat. Lennon Stella),The Chainsmokers,0.0,3.0,0.042,1
1754,4cxMGhkinTocPSVVKWIw0d,Losin Control,Russ,0.000154,6.0,0.138,3
1755,6jZBYN0CFwshqb6i3m4HOL,Rawstarr 'Til I Die,Psychedelic Boyz,0.0,11.0,0.262,0
1756,5iVMvLDFM5UBqq2h1ouHoe,SUMMER AT 7,Russ,0.0,11.0,0.0521,0
1757,6VnqGxiMNexOe0kRmIsBw4,Ain't Nobody Takin My Baby,Russ,3.02e-06,0.0,0.557,2
1758,4ZLzoOkj0MPWrTLvooIuaa,Get You The Moon (feat. Snøw),Kina,0.0,1.0,0.188,2
1759,7zFBtYAVURF3bUVqEQ6UUu,ICY,ITZY,3.1e-05,2.0,0.0834,2
1760,7HthZga17TghgUiJxa2oiR,Karera,TJ Monterde,0.0,5.0,0.0269,1
1761,1kBbgxAUc4HQv7cgIayIDH,Ransom,Lil Tecca,0.0,7.0,0.287,3
1762,0Ryd8975WihbObpp5cPW1t,boyfriend (with Social House),Ariana Grande,0.0,10.0,0.461,0
1763,322tcqPhma7F6hfCeLisx0,"fuck, i'm lonely",Lauv,0.0,9.0,0.0683,0
1764,6IdEQ3HUseBeRUYFSzSMdL,Zebbiana,Skusta Clee,0.0,8.0,0.037,3
1765,459mgeXCLhqviFmgP2pYOo,Ikaw At Ako (Movie Version),Moira Dela Torre,1.32e-06,4.0,0.0316,1
1766,1gZFRYcPz3wKevEaNYRwfW,Time - Edit,NF,0.0,8.0,0.07,3
1767,4NmE2ytXI8S2svTRSmEdpO,Small Talk,Katy Perry,0.0,5.0,0.1,1
1768,1rgnBhdG2JDFTbYkYRZAku,Dance Monkey,Tones And I,0.000161,6.0,0.0976,3
1769,6PYnUsNEpYC7A4BS2sjw3L,Right Back (feat. A Boogie Wit Da Hoodie),Khalid,1.1e-06,5.0,0.31,1
1770,0yYwS7CXKIPC4kWPvZQfsT,No Way!,Bazzi,0.0,1.0,0.0407,2
1771,6Fh0xf6gIgBJ5FyjAZmmI8,LATINA,Al James,1.33e-05,4.0,0.0393,1
1772,6VrLYoQKdhu1Jruei06t65,Somebody To You,The Vamps,0.0,3.0,0.0358,1
1773,5N1o6d8zGcSZSeMFkOUQOk,Hot Girl Summer (feat. Nicki Minaj & Ty Dolla $ign),Megan Thee Stallion,1.96e-06,0.0,0.155,2
1774,6osaMSJh9NguagEDQcZaKx,Loco Contigo (feat. J. Balvin & Tyga),DJ Snake,1.34e-06,11.0,0.218,0
1775,2Gt5SmbyQjcjEqMOdEd3QE,Dahilan,Silent Sanctuary,2.28e-05,11.0,0.0273,0
1776,0bzbvANY6oETSJLc0wlVGY,Lover,Taylor Swift,1.57e-05,7.0,0.0915,3
1777,0rIAC4PXANcKmitJfoqmVm,Motivation,Normani,1.21e-06,4.0,0.0984,1
1778,44ADyYoY5liaRa3EOAl4uf,Slide Away,Miley Cyrus,2.83e-06,5.0,0.0335,1
1779,1SNiXDwSilLujcYdvfqVpT,Call You Mine,The Chainsmokers,0.0,7.0,0.0289,3
1780,5qSoW3ewNlhRN3FNZPmVns,Umpah Umpah,Red Velvet,0.0,7.0,0.0771,3
1781,07JZJ9YJRaiUAz9Bv8wgwH,Mabagal,Daniel Padilla,3.28e-06,5.0,0.0369,1
1782,77iVPjxBy9Q3GgOxVE1UUA,"Halik Sa Hangin - From ""The Killer Bride""",KZ Tandingan,5.24e-05,11.0,0.0973,0
1783,43rA71bccXFGD4C8GOpIlN,I Forgot That You Existed,Taylor Swift,2.03e-06,5.0,0.519,1
1784,1BxfuPKGuaTgP7aM0Bbdwr,Cruel Summer,Taylor Swift,2.06e-05,9.0,0.157,0
1785,3RauEVgRgj1IuWdJ9fDs70,The Man,Taylor Swift,0.0,0.0,0.054,2
1786,2YWtcWi3a83pdEg3Gif4Pd,I Think He Knows,Taylor Swift,0.000353,0.0,0.0569,2
1787,12M5uqx0ZuwkpLp5rJim1a,Cornelia Street,Taylor Swift,0.000189,0.0,0.0827,2
1788,4y5bvROuBDPr5fuwXbIBZR,Paper Rings,Taylor Swift,1.36e-05,9.0,0.0497,0
1789,214nt20w5wOxJnY462klLw,Miss Americana & The Heartbreak Prince,Taylor Swift,0.00615,11.0,0.0736,0
1790,1LLXZFeAHK9R4xUramtUKw,London Boy,Taylor Swift,0.000104,1.0,0.05,2
1791,2dgFqt3w9xIQRjhPtwNk3D,Death By A Thousand Cuts,Taylor Swift,0.0,4.0,0.0629,1
1792,4AYtqFyFbX0Xkc2wtcygTr,Soon You’ll Get Better (feat. The Chicks),Taylor Swift,0.0,0.0,0.0641,2
1793,1SymEzIT3H8UZfibCs3TYi,Afterglow,Taylor Swift,0.0,9.0,0.0344,0
1794,5hQSXkFgbxjZo9uCwd11so,False God,Taylor Swift,0.000147,11.0,0.239,0
1795,1fzAuUVbzlhZ1lJAx9PtY6,Daylight,Taylor Swift,0.000173,0.0,0.0563,2
1796,1SmiQ65iSAbPto6gPFlBYm,It’s Nice To Have A Friend,Taylor Swift,0.000337,10.0,0.0401,0
1797,0airDlKC7gQNcooMHyIydT,Fly You to the Moon,Justin Vasquez,3.32e-05,1.0,0.127,2
1798,19AlSgwI1midC2PU1TDkeF,Pekeng Kaibigan,Geo Ong,0.0,4.0,0.187,1
1799,5uHl2eYaITSX6xEX8bmaXy,Adios,EVERGLOW,0.0795,10.0,0.0627,0
1800,26wLOs3ZuHJa2Ihhx6QIE6,Teeth,5 Seconds of Summer,6.24e-06,10.0,0.0416,0
1801,7Livy729zY16jBsppfYLRW,Nang Iwan,This Band,0.0,2.0,0.0338,2
1802,0TMGV2zMZXOILVtQLtkI3G,What Am I,Why Don't We,0.0,0.0,0.0524,2
1803,1q3C6brbmRrULTyo2mseKF,FLASH,X1,0.0,7.0,0.0594,3
1804,2xJlJ7vhnt8yBfA4vwcwZW,Pakinabang,Ex Battalion,0.0,2.0,0.144,2
1805,4VginDwYTP2eaHJzO0QMjG,Circles,Post Malone,0.00144,0.0,0.0402,2
1806,3707IBa4HnS3zDDoWfeUBl,I Warned Myself,Charlie Puth,0.000548,10.0,0.297,0
1807,7cHycXGo5HnVQ5NkI3dLWK,Baliw,SUD,0.000778,8.0,0.0265,3
1808,6nCAuV8db9kn8S3TOlp5BA,A Perfect Christmas,Jose Mari Chan,1.4e-05,9.0,0.0253,0
1809,3Yh9lZcWyKrK9GjbhuS0hR,Good as Hell,Lizzo,0.0,0.0,0.0875,2
1810,7LzouaWGFCy4tkXDOOnEyM,Liar,Camila Cabello,0.00282,11.0,0.0456,0
1811,7C39RtGhnEw7cyf0Pyw7PV,Saint-Tropez,Post Malone,0.0,0.0,0.0439,2
1812,3UYiU57SMiAS5LqolhHJw1,Shameless,Camila Cabello,5.31e-05,4.0,0.0588,1
1813,6VqZS3Wmf53pbfDBVEYvnP,Hindi Tayo Pwede,The Juans,0.00114,11.0,0.035,0
1814,6hLkeOMrhZ2CMLBp2of576,Wanted,OneRepublic,0.0,1.0,0.0677,2
1815,5Gm6YoDs8N2WznOpASSB5P,Go Up,SB19,0.0,0.0,0.042,2
1816,2leIuE4fdcJoNMSKu5Yr7a,Staring At The Sun (feat. SZA),Post Malone,0.0,6.0,0.184,3
1817,22AZDYG6qrjMFg0ceeL9X6,Paalam,Moira Dela Torre,2.22e-06,4.0,0.0305,1
1818,3NkJNL3WqO1Lqc3uNDxvCN,Don’t Call Me Angel (Charlie’s Angels) (with Miley Cyrus & Lana Del Rey),Ariana Grande,6.51e-06,1.0,0.0449,2
1819,6V9fHiv84WlVTg7CSnIVY2,Graveyard,Halsey,4.48e-05,11.0,0.0747,0
1820,65sEZZaxTjLMD8vNgPoMz5,Imahe,Magnus Haven,0.0,9.0,0.0341,0
1821,7aiClxsDWFRQ0Kzk5KI5ku,hot girl bummer,blackbear,0.0,6.0,0.0776,3
1822,2b8fOow8UzyDFAE27YhOZM,Memories,Maroon 5,0.0,11.0,0.0546,0
1823,0y675KDleCZEudjoeL1sQQ,Feelings,Lauv,0.0,9.0,0.0384,0
1824,14rWuS6yllHOdfZ8sZsZUj,Feel Special,TWICE,0.00188,1.0,0.0603,2
1825,2Psdx1VyBJOwuuHgekmncc,RAINBOW,TWICE,1.25e-06,0.0,0.167,2
1826,4W9IB5GJB8w6t9dcvdHb8B,GET LOUD,TWICE,0.00128,11.0,0.0725,0
1827,3wDW4OofLMg3fL2BihWzAp,TRICK IT,TWICE,1.68e-05,0.0,0.078,2
1828,3hPFPOXY0ll2nZOS4oeaZM,LOVE FOOLISH,TWICE,2.74e-06,2.0,0.1,2
1829,5RyWp0PkR0Zns1ThRftc6y,21:29,TWICE,0.0,11.0,0.03,0
1830,3D9GjkfqcBGxw1VlCOGG9x,BREAKTHROUGH - Korean Ver.,TWICE,0.0,6.0,0.127,3
1831,6wyr4ReB05D9sJB1Rsmcqo,Chicken Noodle Soup (feat. Becky G),j-hope,1.09e-05,2.0,0.0921,2
1832,3sWLOFGI7dNN6YBM1m1RKB,Miracle Nights,ALLMO$T,6.64e-05,1.0,0.0617,2
1833,4fwo6czG5nvOQMzhOto1ya,Lonely,Diplo,0.0,1.0,0.0573,2
1834,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)",Dan + Shay,0.0,10.0,0.0259,0
1835,3eekarcy7kvN4yt5ZFzltW,HIGHEST IN THE ROOM,Travis Scott,5.83e-06,7.0,0.0317,3
1836,5WrEilrRI5cIW0DxMvQYPZ,Jopping,SuperM,0.0,10.0,0.0839,0
1837,5aUSEPNd3m5xliFK4pn5mU,Good Thing (with Kehlani),Zedd,0.0,1.0,0.0378,2
1838,7x9nXsowok1JszkVztI5NI,Writing on the Wall (feat. Post Malone & Cardi B),French Montana,2.1e-05,9.0,0.153,0
1839,40nPimvmG05WYS7983bawZ,Cry for Me,Camila Cabello,0.0,9.0,0.0927,0
1840,1iQDltZqI7BXnHrFy4Qo1k,Trampoline (with ZAYN),SHAED,0.0,7.0,0.0334,3
1841,7CZyCXKG6d5ALeq41sLzbw,Take What You Want (feat. Ozzy Osbourne & Travis Scott),Post Malone,0.0,1.0,0.0502,2
1842,7sJwGtoWgkVRwzujlyT3cp,Sims,Lauv,0.0,2.0,0.388,2
1843,3cphb8kdsjElYR7r5icK3H,Nice To Meet Ya,Niall Horan,0.0,4.0,0.0304,1
1844,2plLJpUcYPFrl1sW2pMG63,Lights Up,Harry Styles,0.00224,3.0,0.0327,1
1845,2tR5liucorXRwduxr0qEx6,Binalewala - Original Version,Michael Dutchi Libranda,0.0,10.0,0.0337,0
1846,46D0hYb1B7qiU33VtXt21W,Easy,Camila Cabello,1.55e-06,4.0,0.0463,1
1847,0ClPIeT6MSgfSgQ9ZrJbAq,Cheating on You,Charlie Puth,3.65e-05,4.0,0.0336,1
1848,2tnVG71enUj33Ic2nFN6kZ,Ride It,Regard,6.43e-05,7.0,0.0874,3
1849,314ZkcV7oLWG8yWE7LABvH,Make It Right (feat. Lauv),BTS,0.0,7.0,0.425,3
1850,5nCthAh3jt4xKuLJAifAaR,Harleys In Hawaii,Katy Perry,6.32e-06,10.0,0.132,0
